date,MAE,RMSE,MAPE,R2
2022-11-28,19.41139163225219,23.494792254978474,1.440345412287574,0.9848970800781642
2022-11-28,19.14523769141213,22.112778731718727,1.4250078439475173,0.9861336565587325
2022-11-28,15.463074178117571,18.140938607066403,1.146353099755467,0.9903054963239001
2022-11-28,13.708532123516525,18.09843468978504,1.0229935630326723,0.9900250127688058
2022-11-28,18.86792317968687,24.422699413402064,1.4322521793173781,0.981369753614224
2022-11-28,17.88908127917571,22.6442729059143,1.373864891236952,0.983857293921661
2022-11-28,16.034358969025053,21.726231848082243,1.2449897703789605,0.985223048234016
2022-11-28,19.19161074982297,25.09405625807563,1.5013317524641607,0.9804037212503615
2022-11-28,19.43092095749714,24.794728614234636,1.505513446497048,0.980927562700178
2022-11-28,24.25237016716804,30.144010085837706,1.8484957689272892,0.9718208874927284
2022-11-28,25.02705190046316,31.535881483860372,1.8675300497828813,0.9691283625605938
2022-11-28,24.222247050146308,30.431203822341697,1.7509743070266013,0.9712403576197995
2022-11-28,24.47219824142046,30.690597293995577,1.7434099284108768,0.9707974919181419
2022-11-28,23.99054053982088,29.307059332005082,1.7230657903210476,0.9734479018516129
2022-11-28,22.949408899608954,26.974483664553752,1.6569548336416096,0.9775615704054859
2022-11-28,26.15968980132188,28.98859854590823,1.9270777243811728,0.9741786318459799
2022-11-28,22.99842502704313,24.8936920520732,1.7157733166954796,0.9808043572875828
2022-11-28,26.857070699368986,30.480153113988155,2.017484533883514,0.9712664315953117
2022-11-28,28.076578294369885,31.70504502008761,2.077555669905168,0.9689943925756151
2022-11-28,33.39395393029441,36.45836813274832,2.465212828275148,0.9591216343175867
2022-11-28,32.33493083286388,34.592309514282576,2.381524134265545,0.963234052401791
2022-11-28,25.91537386544292,26.937669222827992,1.9331478219014226,0.9776131898840383
2022-11-29,14.630089992879675,16.652064587255957,1.103937119532219,0.9913763807315792
2022-11-29,9.932476278836608,12.65042539159251,0.7475428430741671,0.9949384716097158
2022-11-29,12.066594812857184,13.802629491585062,0.9295788442270086,0.9938423951317867
2022-11-29,12.146689995386149,15.537906762069568,0.9426060828304602,0.9920095445245679
2022-11-29,14.795563933296867,17.284993514812296,1.137900279063151,0.9898965752328739
2022-11-29,21.372132449340615,24.723072458091618,1.6206608222380985,0.9789233336318132
2022-11-29,34.42367460658975,36.70849858596732,2.5957111088200744,0.9529432449138977
2022-11-29,32.71161588082948,34.36875586886413,2.4724248624226006,0.9586285425356639
2022-11-29,21.636193232290747,25.315413767252334,1.667337359976492,0.9776343275124262
2022-11-29,25.975166485259848,30.406324907687743,1.9963139519852457,0.9680480999419819
2022-11-29,25.7074440002024,31.95020345273448,1.961839694683493,0.9652294170430963
2022-11-29,34.229150128052844,40.53201207936316,2.541105341016706,0.9452606507578055
2022-11-29,36.47188913149816,43.27709941861469,2.649098500392999,0.9390519095389952
2022-11-29,35.75605605109166,43.8973589053513,2.55147984578188,0.9384730587146485
2022-11-29,40.14170820962369,49.091003862365255,2.846531281392521,0.9245310853809141
2022-11-29,39.40508959361782,50.39155655144929,2.7779534482166923,0.9219575162769034
2022-11-29,43.46610167468165,54.198334846898334,3.0769383640165686,0.911371626506561
2022-11-29,42.233015857737875,51.87352647287609,2.991076760742238,0.9204781666370521
2022-11-29,41.00283181368085,49.13213800454953,2.8936011718089394,0.9306779225242193
2022-11-29,42.62730953726868,50.60328114461552,2.9890619190796026,0.9279332216287404
2022-11-29,47.544850069253734,55.920860206865484,3.3011853059362446,0.9132158437090296
2022-11-29,53.82116202864966,61.23741728329516,3.72313258603294,0.896873541669605
2022-11-29,56.41851811445054,63.4247821455965,3.88269122254196,0.8895795983003844
2022-11-29,52.77052648090143,59.948157196736545,3.6133638457318593,0.9005991773278006
2022-11-30,51.206657069529825,57.98975783198054,3.5252700670635337,0.9053868800608506
2022-11-30,42.29557320731691,48.157295167128474,2.917780044756788,0.9335638263332743
2022-11-30,43.84841943318994,49.058452295303205,3.0635346606838922,0.929674462975312
2022-11-30,49.45697509401264,54.71107950287934,3.471928978274083,0.9105627786561775
2022-11-30,54.209735110898215,58.462957549977546,3.8309702547593036,0.8957134385690648
2022-11-30,57.766717888739144,61.642386740049126,4.09338538967449,0.8817661463094981
2022-11-30,66.30255307729662,69.14517975997344,4.714465194225247,0.8491298584648032
2022-11-30,63.5278413339471,65.34058985923191,4.520322854154163,0.8646572997044925
2022-11-30,47.09593020446613,49.243705884589424,3.3710041875856502,0.9232605762903044
2022-11-30,42.859070782850694,44.78786372508902,3.0920015593695633,0.9365528058871486
2022-11-30,36.59373728363079,38.51156538642675,2.6562074509146596,0.9529918189987543
2022-11-30,29.630220726023634,32.50406961879958,2.1717480153997784,0.9663382226181367
2022-11-30,26.397185223202854,30.2411255937565,1.9310729961877566,0.9706862995498429
2022-11-30,24.591927194644615,29.963562643129737,1.7700717017673395,0.9711124226022121
2022-11-30,19.04832437078045,24.256782023938275,1.365663163123497,0.9809573638224377
2022-11-30,16.27852360480813,20.959454120704876,1.1821253312588242,0.985674109467745
2022-11-30,11.872372381222846,16.631963440142957,0.873700688148426,0.99089985080297
2022-11-30,10.896086097336829,13.22283271238899,0.8089676833663068,0.9942092104403099
2022-11-30,11.408422113225186,13.872322985521881,0.8387358629715616,0.9935816527706388
2022-11-30,12.850274325036972,16.48235473117393,0.9496791526629909,0.9909843729127352
2022-11-30,12.244933278356228,16.321435524125423,0.8847671293980551,0.9911989688143074
2022-11-30,15.290924338335477,19.670374353544307,1.081031802607532,0.9872583607724132
2022-11-30,16.23203673698553,21.657615145343975,1.1267044748828754,0.9845640687824778
2022-11-30,16.277386216235083,21.87500608257632,1.1314779669010184,0.9842072538156169
2022-12-01,12.952591945593914,17.48484709701574,0.9015629703101475,0.9898376506650364
2022-12-01,13.179416791935703,15.520252850117501,0.9219170030991269,0.9919153224234816
2022-12-01,14.98952558795771,17.00106425905378,1.063549929967314,0.9901695596889496
2022-12-01,15.846790246558621,19.05868363187708,1.1320177792914607,0.9874543084069378
2022-12-01,17.555389186929574,21.981373968477598,1.2818543248759173,0.9830338747534487
2022-12-01,22.989535413536743,27.30518134773037,1.6840201776022623,0.9734171529458598
2022-12-01,30.775116081088726,34.94098628378243,2.257006175361352,0.9560729985563525
2022-12-01,30.384992563417324,34.24013325473118,2.23162777007391,0.9577609293703822
2022-12-01,25.315792096919257,31.126773312117667,1.8761519267623765,0.9651299250274133
2022-12-01,31.066430359567534,36.891349102982886,2.2959265316202018,0.951244626246278
2022-12-01,30.36471253554249,34.98585953605433,2.2270962701869403,0.9564088160924141
2022-12-01,27.174702114070897,31.69894562910936,1.9701452036342233,0.964397380975064
2022-12-01,21.207496036818082,25.708156763038787,1.5074263515581374,0.9767386377319928
2022-12-01,18.134305597011878,23.003575582949818,1.2572795616571133,0.9814708070896188
2022-12-01,16.337961121665263,20.80271180320724,1.1088057102919582,0.9849519264219198
2022-12-01,16.91280362485482,22.241544402966642,1.1476324041598418,0.9829020620087155
2022-12-01,16.83954474136213,21.589595150428877,1.1356085109336131,0.9838927341555851
2022-12-01,12.061978088133685,15.332578730822146,0.8341122954837682,0.9917529730231247
2022-12-01,11.317144665475146,14.873985786487946,0.7863800769554624,0.9920386016292704
2022-12-01,12.830555533329715,15.718035211777782,0.9078859474872728,0.9908024425193296
2022-12-01,16.066430202664748,20.05862456117378,1.1112188067105553,0.98463523570009
2022-12-01,18.01264483731879,23.176419918583747,1.2307879513209024,0.9791446092647405
2022-12-01,17.56067730433689,24.314326536666886,1.1954974496199526,0.9769936359330887
2022-12-01,19.444298957370023,25.325474786868423,1.3363607934169437,0.9752508227986458
2022-12-02,16.388032826930253,21.035849794323827,1.1266945526040695,0.9831476049030091
2022-12-02,13.337714185875976,16.330586306912075,0.9272382341321257,0.9900174421745306
2022-12-02,9.964699920552022,12.489159756174185,0.6870847981106633,0.9943197172223063
2022-12-02,12.057740189839839,15.704258674166516,0.8281177314353269,0.9913219250887626
2022-12-02,16.270141394708343,21.173176646677888,1.1255352592642665,0.984806616127142
2022-12-02,17.06090320478121,22.117147771377017,1.1667244124858236,0.984109989056201
2022-12-02,24.646319528247812,29.733327027229805,1.717693227006898,0.9727177077219482
2022-12-02,26.502256635223393,30.831730551566505,1.869740276348078,0.9721973852660187
2022-12-02,17.50933077586374,21.25673317979683,1.2762502186773272,0.9869537944670462
2022-12-02,17.555355162291125,21.880178586933578,1.3072017401886298,0.9859160063770859
2022-12-02,15.087479182714304,20.041279871588237,1.1154740543875783,0.9878008769119708
2022-12-02,15.795390659009248,21.062717991949615,1.15005695848701,0.9859625616381831
2022-12-02,14.610349078750573,19.35991398900134,1.0634989524203458,0.9875191157324384
2022-12-02,18.134571802724547,23.319582249202405,1.3501271262768957,0.9808737592134065
2022-12-02,12.862478699805024,16.92250612752951,0.9621745772524473,0.9892673082116848
2022-12-02,14.357111750702094,18.351011564164935,1.092172661360972,0.9864652689203416
2022-12-02,15.959402617051495,20.024128925482678,1.2197157279731423,0.982622616076641
2022-12-02,15.6864506459061,19.87196735532243,1.19388468861898,0.9810002156921757
2022-12-02,20.734057223163603,24.851641621957327,1.5812432981703812,0.9655120105467095
2022-12-02,15.318516928766693,17.922639606869723,1.2089589157508236,0.9796426372294101
2022-12-02,16.511444699031767,19.17976172331127,1.2780100886750543,0.9742512519693354
2022-12-02,13.557304682761233,15.629486226829021,1.0632071151216347,0.9815976368380184
2022-12-02,12.43642504986702,14.653135306646542,0.9791937692075594,0.9831817569346639
2022-12-02,12.21321056858605,15.15997182892291,0.9575904569313951,0.9820718383564607
2022-12-03,16.374377370709215,18.716125974654723,1.303484096799786,0.9736927588746085
2022-12-03,14.968421356024928,17.381296286867,1.2029594441285807,0.9786967494436323
2022-12-03,15.926876470032198,19.3995916156147,1.291722717869758,0.9755462658374969
2022-12-03,17.01978164534145,22.310119008978933,1.4141164218200508,0.9705231940355985
2022-12-03,18.964819202029442,24.5109934173305,1.6230829378982892,0.9675029992298017
2022-12-03,22.87530161381207,29.032794381772288,1.980965952196204,0.9581306136881506
2022-12-03,19.102336034185594,24.466501687132283,1.6532695787027418,0.9723882334994127
2022-12-03,18.052432120698224,21.03942691784417,1.521574530201469,0.9806525364778834
2022-12-03,16.68189113512939,19.809640624256325,1.3539466104054603,0.983288663474057
2022-12-03,18.385442860620874,24.856109514351033,1.429667757354728,0.973749731454841
2022-12-03,21.884344624366932,28.14639969350893,1.753570282371404,0.965773008931638
2022-12-03,22.542147347497618,29.51541281595052,1.8206028375387027,0.9612432071207687
2022-12-03,26.76131360606978,33.678540908698736,2.1860710838185184,0.9478845304655947
2022-12-03,27.123817008324547,33.644311791414914,2.237977138482284,0.9465405628314476
2022-12-03,26.971813039581207,32.418328632066924,2.256379240130821,0.9494244839829377
2022-12-03,25.72023380169807,30.71170855323002,2.1711514304896156,0.9540988865231559
2022-12-03,20.49554593910766,26.476567851141162,1.7178767746011667,0.9657821822676173
2022-12-03,12.543049897521646,16.149507173439332,1.0522626994512827,0.9874409056170116
2022-12-03,12.46476903498431,16.284017621255177,1.0319009615968728,0.9873275516960269
2022-12-03,11.88084947304076,15.651823546274684,0.961221945709626,0.9883934181130457
2022-12-03,13.257827680784226,16.309761577304066,1.107097543182177,0.9874547528929245
2022-12-03,11.729743225282865,14.61367937036768,1.0051577261257076,0.9899578656916195
2022-12-03,12.944840210856805,15.415357739739541,1.1000495619670516,0.9887924157090665
2022-12-03,10.851174348006912,13.465404934242285,0.8840681844895121,0.991454795355219
2022-12-04,11.46923826772146,14.901872801237223,0.9289720059840934,0.9896957181397693
2022-12-04,14.22661248789978,20.10829219673122,1.1239249504495794,0.9817063474838209
2022-12-04,13.338341197151228,19.806180475051757,1.0441915540357878,0.9826428945769572
2022-12-04,18.93932898912377,24.28001835471839,1.5223217970172764,0.9742282463742703
2022-12-04,20.3688369697214,25.47817633338413,1.642548993313397,0.971667246489117
2022-12-04,17.71476309620382,24.38061455626474,1.4020252502435484,0.9736664275552579
2022-12-04,17.622191338443198,23.049891453666106,1.39556687816449,0.975436365591179
2022-12-04,26.550749994628088,30.793011813266148,2.129536919840234,0.954064637009601
2022-12-04,31.495594166034607,36.89232525403575,2.5030089814069245,0.9356856138263814
2022-12-04,27.902549671487815,34.31181477739351,2.175643304094495,0.9476231202211635
2022-12-04,27.436242915830395,34.79392202488638,2.101508884101819,0.9497300398829247
2022-12-04,31.896992895856368,38.32709457458416,2.438767738565689,0.9434127536194746
2022-12-04,35.09615393286257,40.55350888633205,2.6786780830344,0.9412617863549854
2022-12-04,35.760741462555046,41.6398819762753,2.6862465803448954,0.9422119790395599
2022-12-04,35.48805689203049,42.212746061453316,2.6041510920234,0.9438954058347017
2022-12-04,38.13081165133653,44.62610295915639,2.8064534053763284,0.9400885333236406
2022-12-04,34.058083719381344,40.923010082442666,2.4971752648914185,0.95193729625996
2022-12-04,28.214876657082993,35.21232048619501,2.058071777599761,0.9666696968748547
2022-12-04,26.4141949999542,33.25994261292627,1.9044335322914587,0.9727624882263352
2022-12-04,24.223446406025218,31.578056859029896,1.6852343363114353,0.9768567060394631
2022-12-04,25.196335513654137,32.29394352202773,1.7526777335369355,0.9767128044482911
2022-12-04,31.52936517894136,38.97312323685528,2.2030213497847546,0.9668115885889644
2022-12-04,35.838636582403986,44.78039793511202,2.5164612463295652,0.9563058254248691
2022-12-04,39.6203613154402,47.43086954534537,2.836202441085051,0.9500953966183551
2022-12-05,43.292957109618044,49.43639643637735,3.110025082296496,0.9438068314501444
2022-12-05,46.69112055028345,55.05836868936971,3.3994735932239095,0.9265948365959603
2022-12-05,42.00196348926615,49.116976327230375,3.1825420989813162,0.9377225419146188
2022-12-05,48.97708660917892,55.84317352768132,3.7410527834810496,0.9133968432797415
2022-12-05,51.28621414076767,57.749824219165205,3.957317573828319,0.8997977002027332
2022-12-05,56.69535339329769,63.6105247049838,4.385320489718103,0.8687402384913254
2022-12-05,62.84476338384243,68.94930751571677,4.873752955943909,0.8361263809654148
2022-12-05,69.10647511234393,73.52441403830368,5.328084073925146,0.8092088612420766
2022-12-05,68.23957097046552,72.85167161277434,5.256896079492593,0.8148480144806444
2022-12-05,65.75442090648347,70.90492584199303,5.064924476570018,0.8284164436671917
2022-12-05,60.439782892312714,66.66974189376855,4.64411312200084,0.8520366463655843
2022-12-05,60.75169874227319,67.82096204955963,4.621724464778822,0.8511714842540804
2022-12-05,58.93236287138128,66.9056151357705,4.43493444796427,0.8593015686219759
2022-12-05,53.03945935468757,62.584727335524924,3.9276293012247145,0.8799597427311528
2022-12-05,59.309328974101014,68.4156178017234,4.32320270045441,0.8597765459411582
2022-12-05,70.91530882455454,78.7588919741388,5.145668142851964,0.8187051440425815
2022-12-05,72.82917967051965,80.24688784838422,5.280041869413577,0.8161576593609987
2022-12-05,66.19972784058444,74.33583993668906,4.808675843902434,0.8463338414913893
2022-12-05,55.38199880921926,63.00523378788742,3.9871396088287403,0.8925792071149561
2022-12-05,49.81936842515665,56.61166972069778,3.5374053761432656,0.9153468315259088
2022-12-05,44.53399714053223,49.6553873715141,3.089557757069858,0.9360227892009791
2022-12-05,52.7449420855044,58.10382357883854,3.6460696130285997,0.9133345206793
2022-12-05,55.32205638837191,60.09281908945444,3.8197821074407856,0.9074085937790458
2022-12-05,59.72270689616798,62.54230009096852,4.179012719382244,0.8987406711407353
2022-12-06,42.299484450310615,45.87416816804823,2.935737382393518,0.9447570987096582
2022-12-06,28.42110291415249,32.75270317277638,1.9237126901342831,0.9713473246940845
2022-12-06,22.555000318294663,26.469255257710056,1.528273501671086,0.9809223624598665
2022-12-06,27.055768970907035,30.88665522297423,1.8314103369722612,0.973578079811768
2022-12-06,29.790369233156913,33.56321724158828,2.0138701724902472,0.9684605847128357
2022-12-06,38.10066463163769,42.56613866207336,2.581948168922943,0.9489979157647935
2022-12-06,48.091585726180284,52.695846759417705,3.286685427914507,0.9221433624098655
2022-12-06,48.30123002244506,52.904275765972294,3.300481521944369,0.9218881832715811
2022-12-06,36.472257724878524,42.03762717309692,2.487889852615833,0.9505832643311218
2022-12-06,33.626217843310066,38.53072234291204,2.305260583272305,0.9581367950262847
2022-12-06,24.010192674561523,29.71918675272123,1.6163556351298558,0.9747545081374492
2022-12-06,21.691154886006682,30.111884871886712,1.48101109102417,0.9735107723713037
2022-12-06,26.411592992962046,38.62389224957569,1.8477967661698145,0.9551311591691256
2022-12-06,34.60269957057205,47.867390490805974,2.457895117481405,0.9288361529654043
2022-12-06,40.42874997064077,53.19599748191877,2.888315042369634,0.9091395038503297
2022-12-06,41.901810824504814,56.28351309153211,2.9972140208260156,0.8942749147901969
2022-12-06,42.821861355858196,57.061564415997104,3.045430484665311,0.8861599044017812
2022-12-06,46.394046879176294,60.594517027404706,3.3128917975242005,0.8618655407081306
2022-12-06,50.50770736335486,66.43313228565736,3.6086161266219765,0.8152410155997569
2022-12-06,51.934405455476394,67.2804869628226,3.6930638192349567,0.7895287853557461
2022-12-06,55.84712137114062,71.68031611712024,3.9595068960168933,0.7390970530835841
2022-12-06,52.67985745504302,66.99332859655077,3.738223387808576,0.7565265375686839
2022-12-06,53.68322635256832,66.8775244567261,3.8302374113963795,0.7522029136979573
2022-12-06,58.64546393700682,70.08273221278031,4.240844022636492,0.737490801769427
2022-12-07,62.7176894730137,73.01478844852542,4.599378132950629,0.7369056549988441
2022-12-07,73.47231262882583,82.59979465739242,5.483414498302428,0.6968175449603351
2022-12-07,81.40594316580443,88.85068564805988,6.195855272162897,0.6849095922516117
2022-12-07,78.12101740141908,84.95158935839027,6.064387381008204,0.7402417633187128
2022-12-07,52.83270590904456,58.60978024155753,4.213470282167737,0.8869917455096911
2022-12-07,37.86764387871646,41.33351296484203,3.0815218496264634,0.9475902253392136
2022-12-07,25.128506227198283,27.56240413388863,2.0389740873591844,0.9776143545949774
2022-12-07,14.582822460871327,17.356413286447413,1.159987495387197,0.9911998790204961
2022-12-07,12.4249085773501,15.041326237551209,0.9542356711208448,0.9932939013638309
2022-12-07,12.699609772163422,16.58583415060685,0.9319865577852242,0.9917158076749032
2022-12-07,11.172689484563136,15.566900735829307,0.8209503897240171,0.992612986786443
2022-12-07,17.11134483042387,22.89667565994022,1.2790843407176116,0.983972858895696
2022-12-07,15.992427305257172,23.519170926891388,1.1627317438854254,0.9830826980838919
2022-12-07,18.77665202213456,25.867917231393125,1.3591605862908434,0.9795411697464577
2022-12-07,17.90066611351377,23.49489377830643,1.2906975180077136,0.9831362709122392
2022-12-07,17.98088231658356,22.162541963304957,1.3270052875069318,0.9850231509835223
2022-12-07,14.185223888663842,17.604920332246927,1.073189490414966,0.990526961259522
2022-12-07,11.907069185902643,13.846197773490866,0.9437216493190074,0.9940946952924767
2022-12-07,9.984232762298342,11.626946190603688,0.8117983896517587,0.995780685860954
2022-12-07,11.2240469949355,13.323969216442839,0.9175736160373907,0.994398726499256
2022-12-07,11.701309105106025,12.98576954748138,0.9293230936893215,0.9946303186215262
2022-12-07,11.146387714564213,13.65890918215142,0.8525474794752796,0.99403236772207
2022-12-07,10.745641459516483,14.508586610443661,0.7957666142262035,0.9932603053535447
2022-12-07,12.830932225098044,16.695196390174566,0.9554547741459424,0.9910988273241653
2022-12-08,10.723271635143561,14.171550260732317,0.865112937544342,0.9936084371851955
2022-12-08,11.273203938066212,15.468736652143727,0.9189816401677322,0.9923925866554817
2022-12-08,11.10629417462755,14.507213461124087,0.8609310712527238,0.9933459505815789
2022-12-08,11.0164412601858,14.16503724239896,0.8613933329856849,0.9936794392735716
2022-12-08,11.558728310720298,14.48189828294727,0.9012388845352397,0.9934331853209117
2022-12-08,12.392508636427584,16.667219375384825,0.9232363697341832,0.9913625676157422
2022-12-08,17.548605545671077,21.897399955901218,1.2971158633183049,0.9851790134615614
2022-12-08,25.3241762478612,28.63577610853888,1.9049945873121439,0.9747193311018942
2022-12-08,16.243857194009053,20.84214869319278,1.216991077816107,0.9865723290668259
2022-12-08,20.061841155166945,24.40099133773792,1.4887068569164463,0.9816137040013574
2022-12-08,12.2180616000677,17.312324797414007,0.9090983293861848,0.9907420480428997
2022-12-08,11.244829324176337,15.335550746850181,0.8497721421408063,0.9926677638139362
2022-12-08,12.523247426932988,16.860206768308416,0.977704052928867,0.991041138118008
2022-12-08,16.70560903506055,21.183849409917507,1.2765066297990502,0.9857212474458232
2022-12-08,18.23564503171822,21.44577134492681,1.4346257461256486,0.9852427430782577
2022-12-08,16.212314656946475,19.037459051039626,1.2894786681543529,0.9882534770096193
2022-12-08,11.199808381585322,15.258577276733556,0.8532389032121723,0.9924033920144404
2022-12-08,12.11626618016694,14.207716911444074,0.9376947736358514,0.993343531772046
2022-12-08,15.581946208314378,18.90521051241222,1.2320037850305219,0.9879832044371449
2022-12-08,13.006338698469682,15.969866609003727,1.0138566161046363,0.9912926286046357
2022-12-08,15.489533901004592,17.993438898664674,1.2488256200109493,0.9888282002321597
2022-12-08,14.838014793747002,16.343648832892345,1.1863742218114985,0.9907346164903084
2022-12-08,14.629311434365988,17.33645280017287,1.1553083897854164,0.9895691831504954
2022-12-08,15.588069775491112,18.56774764937989,1.2442076393418544,0.9880054554669837
2022-12-09,15.601649739736416,18.970300370637588,1.248963174950043,0.9873492963821233
2022-12-09,17.968427042912953,21.13305805621628,1.4275706870854836,0.9840796643195255
2022-12-09,19.577143130334974,23.064295962661554,1.537434565884996,0.9807192493420103
2022-12-09,19.396659505853833,23.052994658940655,1.5366980276448496,0.9805148233024427
2022-12-09,19.55821365274643,23.136334210038125,1.5689932576910581,0.9802368456729835
2022-12-09,22.484957558191137,26.09988136447841,1.834720644099469,0.9750495403598698
2022-12-09,27.754316812910464,32.447565420405844,2.305157824788522,0.9628201899712058
2022-12-09,33.05028223866024,37.27247889434937,2.7593518075962082,0.9533503578380608
2022-12-09,30.367258455185226,36.270869546965194,2.6008375886549575,0.9563035592701461
2022-12-09,31.589914311127615,35.45447585699297,2.684758514298084,0.9571882351634546
2022-12-09,32.20367704976344,35.491026848384266,2.7163908222393163,0.9556544393048503
2022-12-09,31.83816029958193,36.23915007346924,2.673640627880633,0.9524051165723406
